run,type,module,name,attrname,attrvalue,value
General-99-20230714-10:07:05-6736,runattr,,,configname,General,
General-99-20230714-10:07:05-6736,runattr,,,datetime,20230714-10:07:05,
General-99-20230714-10:07:05-6736,runattr,,,datetimef,20230714-100705,
General-99-20230714-10:07:05-6736,runattr,,,experiment,General,
General-99-20230714-10:07:05-6736,runattr,,,inifile,omnetpp.ini,
General-99-20230714-10:07:05-6736,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-99-20230714-10:07:05-6736,runattr,,,iterationvarsd,0.25/0.5,
General-99-20230714-10:07:05-6736,runattr,,,iterationvarsf,"0.25,0.5-",
General-99-20230714-10:07:05-6736,runattr,,,measurement,"$0=0.25, $1=0.5",
General-99-20230714-10:07:05-6736,runattr,,,network,Network,
General-99-20230714-10:07:05-6736,runattr,,,processid,6736,
General-99-20230714-10:07:05-6736,runattr,,,repetition,19,
General-99-20230714-10:07:05-6736,runattr,,,replication,#19,
General-99-20230714-10:07:05-6736,runattr,,,resultdir,results,
General-99-20230714-10:07:05-6736,runattr,,,runnumber,99,
General-99-20230714-10:07:05-6736,runattr,,,seedset,99,
General-99-20230714-10:07:05-6736,config,,,sim-time-limit,5000s,
General-99-20230714-10:07:05-6736,config,,,network,Network,
General-99-20230714-10:07:05-6736,config,,,config-recording,all,
General-99-20230714-10:07:05-6736,config,,,repeat,20,
General-99-20230714-10:07:05-6736,config,,,**.scalar-recording,true,
General-99-20230714-10:07:05-6736,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-99-20230714-10:07:05-6736,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-99-20230714-10:07:05-6736,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-99-20230714-10:07:05-6736,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-99-20230714-10:07:05-6736,config,,,**.first.Threshold,10,
General-99-20230714-10:07:05-6736,config,,,**.second.Threshold,3,
General-99-20230714-10:07:05-6736,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-99-20230714-10:07:05-6736,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-99-20230714-10:07:05-6736,config,,,**.first.capacity,10,
General-99-20230714-10:07:05-6736,config,,,**.second.capacity,-1,
General-82-20230714-10:07:04-6932,runattr,,,configname,General,
General-82-20230714-10:07:04-6932,runattr,,,datetime,20230714-10:07:04,
General-82-20230714-10:07:04-6932,runattr,,,datetimef,20230714-100704,
General-82-20230714-10:07:04-6932,runattr,,,experiment,General,
General-82-20230714-10:07:04-6932,runattr,,,inifile,omnetpp.ini,
General-82-20230714-10:07:04-6932,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-82-20230714-10:07:04-6932,runattr,,,iterationvarsd,0.25/0.5,
General-82-20230714-10:07:04-6932,runattr,,,iterationvarsf,"0.25,0.5-",
General-82-20230714-10:07:04-6932,runattr,,,measurement,"$0=0.25, $1=0.5",
General-82-20230714-10:07:04-6932,runattr,,,network,Network,
General-82-20230714-10:07:04-6932,runattr,,,processid,6932,
General-82-20230714-10:07:04-6932,runattr,,,repetition,2,
General-82-20230714-10:07:04-6932,runattr,,,replication,#2,
General-82-20230714-10:07:04-6932,runattr,,,resultdir,results,
General-82-20230714-10:07:04-6932,runattr,,,runnumber,82,
General-82-20230714-10:07:04-6932,runattr,,,seedset,82,
General-82-20230714-10:07:04-6932,config,,,sim-time-limit,5000s,
General-82-20230714-10:07:04-6932,config,,,network,Network,
General-82-20230714-10:07:04-6932,config,,,config-recording,all,
General-82-20230714-10:07:04-6932,config,,,repeat,20,
General-82-20230714-10:07:04-6932,config,,,**.scalar-recording,true,
General-82-20230714-10:07:04-6932,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-82-20230714-10:07:04-6932,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-82-20230714-10:07:04-6932,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-82-20230714-10:07:04-6932,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-82-20230714-10:07:04-6932,config,,,**.first.Threshold,10,
General-82-20230714-10:07:04-6932,config,,,**.second.Threshold,3,
General-82-20230714-10:07:04-6932,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-82-20230714-10:07:04-6932,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-82-20230714-10:07:04-6932,config,,,**.first.capacity,10,
General-82-20230714-10:07:04-6932,config,,,**.second.capacity,-1,
General-98-20230714-10:07:05-2436,runattr,,,configname,General,
General-98-20230714-10:07:05-2436,runattr,,,datetime,20230714-10:07:05,
General-98-20230714-10:07:05-2436,runattr,,,datetimef,20230714-100705,
General-98-20230714-10:07:05-2436,runattr,,,experiment,General,
General-98-20230714-10:07:05-2436,runattr,,,inifile,omnetpp.ini,
General-98-20230714-10:07:05-2436,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-98-20230714-10:07:05-2436,runattr,,,iterationvarsd,0.25/0.5,
General-98-20230714-10:07:05-2436,runattr,,,iterationvarsf,"0.25,0.5-",
General-98-20230714-10:07:05-2436,runattr,,,measurement,"$0=0.25, $1=0.5",
General-98-20230714-10:07:05-2436,runattr,,,network,Network,
General-98-20230714-10:07:05-2436,runattr,,,processid,2436,
General-98-20230714-10:07:05-2436,runattr,,,repetition,18,
General-98-20230714-10:07:05-2436,runattr,,,replication,#18,
General-98-20230714-10:07:05-2436,runattr,,,resultdir,results,
General-98-20230714-10:07:05-2436,runattr,,,runnumber,98,
General-98-20230714-10:07:05-2436,runattr,,,seedset,98,
General-98-20230714-10:07:05-2436,config,,,sim-time-limit,5000s,
General-98-20230714-10:07:05-2436,config,,,network,Network,
General-98-20230714-10:07:05-2436,config,,,config-recording,all,
