run,type,module,name,attrname,attrvalue,value
General-70-20230714-10:03:30-1796,runattr,,,datetime,20230714-10:03:30,
General-70-20230714-10:03:30-1796,runattr,,,datetimef,20230714-100330,
General-70-20230714-10:03:30-1796,runattr,,,experiment,General,
General-70-20230714-10:03:30-1796,runattr,,,inifile,omnetpp.ini,
General-70-20230714-10:03:30-1796,runattr,,,iterationvars,"$0=0.5, $1=1",
General-70-20230714-10:03:30-1796,runattr,,,iterationvarsd,0.5/1,
General-70-20230714-10:03:30-1796,runattr,,,iterationvarsf,"0.5,1-",
General-70-20230714-10:03:30-1796,runattr,,,measurement,"$0=0.5, $1=1",
General-70-20230714-10:03:30-1796,runattr,,,network,Network,
General-70-20230714-10:03:30-1796,runattr,,,processid,1796,
General-70-20230714-10:03:30-1796,runattr,,,repetition,10,
General-70-20230714-10:03:30-1796,runattr,,,replication,#10,
General-70-20230714-10:03:30-1796,runattr,,,resultdir,results,
General-70-20230714-10:03:30-1796,runattr,,,runnumber,70,
General-70-20230714-10:03:30-1796,runattr,,,seedset,70,
General-70-20230714-10:03:30-1796,config,,,sim-time-limit,5000s,
General-70-20230714-10:03:30-1796,config,,,network,Network,
General-70-20230714-10:03:30-1796,config,,,config-recording,all,
General-70-20230714-10:03:30-1796,config,,,repeat,20,
General-70-20230714-10:03:30-1796,config,,,**.scalar-recording,true,
General-70-20230714-10:03:30-1796,config,,,warmup-period,1000s,
General-70-20230714-10:03:30-1796,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-70-20230714-10:03:30-1796,config,,,**.S2.interArrivalTime,exponential(1s),
General-70-20230714-10:03:30-1796,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-70-20230714-10:03:30-1796,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-70-20230714-10:03:30-1796,config,,,**.first.Threshold,10,
General-70-20230714-10:03:30-1796,config,,,**.second.Threshold,3,
General-70-20230714-10:03:30-1796,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-70-20230714-10:03:30-1796,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-70-20230714-10:03:30-1796,config,,,**.first.capacity,10,
General-70-20230714-10:03:30-1796,config,,,**.second.capacity,-1,
General-74-20230714-10:03:30-12564,runattr,,,configname,General,
General-74-20230714-10:03:30-12564,runattr,,,datetime,20230714-10:03:30,
General-74-20230714-10:03:30-12564,runattr,,,datetimef,20230714-100330,
General-74-20230714-10:03:30-12564,runattr,,,experiment,General,
General-74-20230714-10:03:30-12564,runattr,,,inifile,omnetpp.ini,
General-74-20230714-10:03:30-12564,runattr,,,iterationvars,"$0=0.5, $1=1",
General-74-20230714-10:03:30-12564,runattr,,,iterationvarsd,0.5/1,
General-74-20230714-10:03:30-12564,runattr,,,iterationvarsf,"0.5,1-",
General-74-20230714-10:03:30-12564,runattr,,,measurement,"$0=0.5, $1=1",
General-74-20230714-10:03:30-12564,runattr,,,network,Network,
General-74-20230714-10:03:30-12564,runattr,,,processid,12564,
