run,type,module,name,attrname,attrvalue,value
General-34-20230612-09:31:52-12936,config,,,**.first.Threshold,10,
General-34-20230612-09:31:52-12936,config,,,**.second.Threshold,3,
General-34-20230612-09:31:52-12936,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-34-20230612-09:31:52-12936,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-34-20230612-09:31:52-12936,config,,,**.first.capacity,10,
General-34-20230612-09:31:52-12936,config,,,**.second.capacity,-1,
General-33-20230612-09:31:52-8344,runattr,,,configname,General,
General-33-20230612-09:31:52-8344,runattr,,,datetime,20230612-09:31:52,
General-33-20230612-09:31:52-8344,runattr,,,datetimef,20230612-093152,
General-33-20230612-09:31:52-8344,runattr,,,experiment,General,
General-33-20230612-09:31:52-8344,runattr,,,inifile,omnetpp.ini,
General-33-20230612-09:31:52-8344,runattr,,,iterationvars,"$0=1.0, $1=0.66",
General-33-20230612-09:31:52-8344,runattr,,,iterationvarsd,1.0/0.66,
General-33-20230612-09:31:52-8344,runattr,,,iterationvarsf,"1.0,0.66-",
General-33-20230612-09:31:52-8344,runattr,,,measurement,"$0=1.0, $1=0.66",
General-33-20230612-09:31:52-8344,runattr,,,network,Network,
General-33-20230612-09:31:52-8344,runattr,,,processid,8344,
General-33-20230612-09:31:52-8344,runattr,,,repetition,13,
General-33-20230612-09:31:52-8344,runattr,,,replication,#13,
General-33-20230612-09:31:52-8344,runattr,,,resultdir,results,
General-33-20230612-09:31:52-8344,runattr,,,runnumber,33,
General-33-20230612-09:31:52-8344,runattr,,,seedset,33,
General-33-20230612-09:31:52-8344,config,,,sim-time-limit,1000s,
General-33-20230612-09:31:52-8344,config,,,network,Network,
General-33-20230612-09:31:52-8344,config,,,config-recording,all,
General-33-20230612-09:31:52-8344,config,,,repeat,20,
General-33-20230612-09:31:52-8344,config,,,**.scalar-recording,true,
General-33-20230612-09:31:52-8344,config,,,**.S1.interArrivalTime,exponential(1.0s),
General-33-20230612-09:31:52-8344,config,,,**.S2.interArrivalTime,exponential(0.66s),
General-33-20230612-09:31:52-8344,config,,,**.servente.serviceTime,"uniform(0.22s,0.44s)",
General-33-20230612-09:31:52-8344,config,,,**.servente.serviceTime_2,"uniform(0.2s,0.3s)",
General-33-20230612-09:31:52-8344,config,,,**.first.Threshold,10,
General-33-20230612-09:31:52-8344,config,,,**.second.Threshold,3,
General-33-20230612-09:31:52-8344,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-33-20230612-09:31:52-8344,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-33-20230612-09:31:52-8344,config,,,**.first.capacity,10,
General-33-20230612-09:31:52-8344,config,,,**.second.capacity,-1,
General-24-20230612-09:31:52-9348,runattr,,,configname,General,
