run,type,module,name,attrname,attrvalue,value
General-14-20230414-17:11:18-14632,runattr,,,measurement,,
General-14-20230414-17:11:18-14632,runattr,,,network,Network,
General-14-20230414-17:11:18-14632,runattr,,,processid,14632,
General-14-20230414-17:11:18-14632,runattr,,,repetition,14,
General-14-20230414-17:11:18-14632,runattr,,,replication,#14,
General-14-20230414-17:11:18-14632,runattr,,,resultdir,results,
General-14-20230414-17:11:18-14632,runattr,,,runnumber,14,
General-14-20230414-17:11:18-14632,runattr,,,seedset,14,
General-14-20230414-17:11:18-14632,config,,,sim-time-limit,1000s,
General-14-20230414-17:11:18-14632,config,,,network,Network,
General-14-20230414-17:11:18-14632,config,,,config-recording,all,
General-14-20230414-17:11:18-14632,config,,,repeat,20,
General-14-20230414-17:11:18-14632,config,,,**.scalar-recording,true,
General-14-20230414-17:11:18-14632,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-14-20230414-17:11:18-14632,config,,,**.S2.interArrivalTime,exponential(0.33s),
General-14-20230414-17:11:18-14632,config,,,**.servente.serviceTime,exponential(100.0s),
General-14-20230414-17:11:18-14632,config,,,**.servente.serviceTime_2,exponential(0.25s),
General-14-20230414-17:11:18-14632,config,,,**.servente.switchOverTime,exponential(0.2s),
General-14-20230414-17:11:18-14632,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-14-20230414-17:11:18-14632,config,,,**.first.capacity,10,
General-14-20230414-17:11:18-14632,config,,,**.second.capacity,-1,
General-14-20230414-17:11:18-14632,config,,,**.first.Threshold,10,
General-14-20230414-17:11:18-14632,config,,,**.second.Threshold,3,
General-13-20230414-17:11:18-8376,runattr,,,configname,General,
General-13-20230414-17:11:18-8376,runattr,,,datetime,20230414-17:11:18,
General-13-20230414-17:11:18-8376,runattr,,,datetimef,20230414-171118,
General-13-20230414-17:11:18-8376,runattr,,,experiment,General,
General-13-20230414-17:11:18-8376,runattr,,,inifile,omnetpp.ini,
General-13-20230414-17:11:18-8376,runattr,,,iterationvars,,
General-13-20230414-17:11:18-8376,runattr,,,iterationvarsd,,
General-13-20230414-17:11:18-8376,runattr,,,iterationvarsf,,
General-13-20230414-17:11:18-8376,runattr,,,measurement,,
General-13-20230414-17:11:18-8376,runattr,,,network,Network,
General-13-20230414-17:11:18-8376,runattr,,,processid,8376,
General-13-20230414-17:11:18-8376,runattr,,,repetition,13,
General-13-20230414-17:11:18-8376,runattr,,,replication,#13,
General-13-20230414-17:11:18-8376,runattr,,,resultdir,results,
General-13-20230414-17:11:18-8376,runattr,,,runnumber,13,
General-13-20230414-17:11:18-8376,runattr,,,seedset,13,
